region,Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI,location_word,lat,long,in_the_box,in_shapefile,in_reg
Malaysia_Singapore_Thai,1965-0066-MYS,1965,0066,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1965,12,3,1965,12,3,6,NA,300000,NA,300000,NA,NA,1000,12.3244326683639,peninsular east coast,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1966-0067-THA,1966,0067,Natural,Hydrological,Flood,Riverine flood,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1966,9,NA,1966,9,NA,6,200,200000,5000,205200,NA,NA,1000,12.6960281686485,chiengrai to ubon,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1967-0002-MYS,1967,0002,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,1,NA,1967,1,NA,50,NA,125000,15000,140000,NA,NA,25600,13.048062107494,kelantan,6.12361,102.24333,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1967-0002-MYS,1967,0002,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1967,1,NA,1967,1,NA,50,NA,125000,15000,140000,NA,NA,25600,13.048062107494, trengganu,5.3302,103.1408,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1968-0019-MYS,1968,0019,Natural,Meteorological,Storm,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1968,1,7,1968,1,7,21,NA,10000,NA,10000,NA,NA,NA,13.6054460870388,johore,1.4655,103.7578,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1968-0019-MYS,1968,0019,Natural,Meteorological,Storm,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1968,1,7,1968,1,7,21,NA,10000,NA,10000,NA,NA,NA,13.6054460870388, s. lowl,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1968-0019-MYS,1968,0019,Natural,Meteorological,Storm,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1968,1,7,1968,1,7,21,NA,10000,NA,10000,NA,NA,NA,13.6054460870388,s,7.37387,113.82342,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1970-0070-MYS,1970,0070,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,12,26,1970,12,26,61,NA,243000,NA,243000,NA,NA,37000,15.1863354613098,west malaysia,4,102,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1970-0070-MYS,1970,0070,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1970,12,26,1970,12,26,61,NA,243000,NA,243000,NA,NA,37000,15.1863354613098, capital,3.1412,101.68653,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1975-0012-THA,1975,0012,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1975,1,3,1975,1,3,239,93,3000000,NA,3000093,NA,NA,45000,21.0503075151625,south,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1978-0106-THA,1978,0106,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,96,400,1628000,NA,1628400,NA,NA,400000,25.5159153234703,north,11.78492,99.816,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1978-0106-THA,1978,0106,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,96,400,1628000,NA,1628400,NA,NA,400000,25.5159153234703, central,13.74378,100.54643,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1978-0106-THA,1978,0106,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,96,400,1628000,NA,1628400,NA,NA,400000,25.5159153234703, north east ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1978-0139-MYS,1978,0139,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,12,NA,1978,12,NA,NA,NA,3000,NA,3000,NA,NA,NA,25.5159153234703,johore bahru,1.4655,103.7578,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1983-0152-MYS,1983,0152,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1983,12,NA,1983,12,NA,10,NA,15000,NA,15000,NA,NA,NA,38.9583793014576,east coast,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1986-0136-MYS,1986,0136,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,11,28,1986,11,28,11,NA,25000,NA,25000,NA,NA,11500,42.8731298312885,east coast  ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1986-0136-MYS,1986,0136,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,11,28,1986,11,28,11,NA,25000,NA,25000,NA,NA,11500,42.8731298312885, trengganu ,5.3302,103.1408,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1986-0136-MYS,1986,0136,Natural,Hydrological,Flood,NA,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,11,28,1986,11,28,11,NA,25000,NA,25000,NA,NA,11500,42.8731298312885, kelantan,6.12361,102.24333,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1987-0221-MYS,1987,0221,Natural,Hydrological,Flood,NA,NA,NA,Affect,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1987,12,NA,1987,12,NA,3,NA,2576,NA,2576,NA,NA,NA,44.44423842484,east coast ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1988-0509-MYS,1988,0509,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,11,12,1988,11,12,27,NA,60000,NA,60000,NA,NA,NA,46.256556831435,kelantan ,6.12361,102.24333,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0509-MYS,1988,0509,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1988,11,12,1988,11,12,27,NA,60000,NA,60000,NA,NA,NA,46.256556831435, east cost ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1978-0187-THA,1978,0187,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,NA,NA,400000,NA,400000,NA,NA,NA,25.5159153234703,north,11.78492,99.816,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1978-0187-THA,1978,0187,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1978,8,NA,1978,8,NA,NA,NA,400000,NA,400000,NA,NA,NA,25.5159153234703, northeast,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1980-0280-THA,1980,0280,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1980,10,3,1980,10,3,57,NA,630000,NA,630000,NA,NA,59700,32.2338932328122,central,13.74378,100.54643,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1980-0280-THA,1980,0280,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1980,10,3,1980,10,3,57,NA,630000,NA,630000,NA,NA,59700,32.2338932328122, north east,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1981-0064-THA,1981,0064,Natural,Meteorological,Storm,Tropical cyclone,NA,Kelly,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1981,7,6,1981,7,6,NA,NA,43000,NA,43000,NA,NA,NA,35.5651715205916,nan ,18.78378,100.77899,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1981-0104-THA,1981,0104,Natural,Meteorological,Storm,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Kph,NA,NA,NA,NA,1981,12,NA,1981,12,NA,55,NA,NA,NA,NA,NA,NA,13000,35.5651715205916,south,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1983-0105-THA,1983,0105,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1983,8,NA,1983,8,NA,50,NA,1000000,NA,1000000,NA,NA,NA,38.9583793014576,bangkok,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1984-0116-THA,1984,0116,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1984,12,NA,1984,12,NA,17,31,34540,NA,34571,NA,NA,3000,40.6338038615079,southern,12.96839,100.89419,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1984-0116-THA,1984,0116,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1984,12,NA,1984,12,NA,17,31,34540,NA,34571,NA,NA,3000,40.6338038615079, eastearn,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1984-0353-THA,1984,0353,Natural,Hydrological,Flood,NA,NA,NA,Affect,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,No,No,NA,225,Km2,NA,NA,NA,NA,1984,1,19,1984,1,19,NA,NA,751600,NA,751600,NA,NA,400000,40.6338038615079,bangkok area,14.35304,100.56936,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1985-0016-THA,1985,0016,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,13910,Km2,NA,NA,NA,NA,1985,10,12,1985,10,12,18,NA,7640,NA,7640,NA,NA,3600,42.0745267678182,suan phung,13.5429,99.33961,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1985-0016-THA,1985,0016,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,13910,Km2,NA,NA,NA,NA,1985,10,12,1985,10,12,18,NA,7640,NA,7640,NA,NA,3600,42.0745267678182, damnoen saduak  ,13.51825,99.95469,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1985-0016-THA,1985,0016,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,13910,Km2,NA,NA,NA,NA,1985,10,12,1985,10,12,18,NA,7640,NA,7640,NA,NA,3600,42.0745267678182,ratchaburi ,13.53671,99.81712,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1985-0016-THA,1985,0016,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,13910,Km2,NA,NA,NA,NA,1985,10,12,1985,10,12,18,NA,7640,NA,7640,NA,NA,3600,42.0745267678182,,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1986-0059-THA,1986,0059,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885,bangkok,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1986-0059-THA,1986,0059,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885, central,13.74378,100.54643,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1986-0059-THA,1986,0059,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885, eastern,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1986-0059-THA,1986,0059,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1986,5,8,1986,5,8,42,21,27780,NA,27801,NA,NA,2000,42.8731298312885, southern,12.96839,100.89419,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1987-0219-THA,1987,0219,Natural,Hydrological,Flood,NA,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,1370,Km2,NA,NA,NA,NA,1987,11,30,1987,11,30,24,NA,NA,NA,NA,NA,NA,7200,44.44423842484,south,13.75398,100.50144,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435,chumphon,10.4957,99.17971,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, surat thani,9.14011,99.33311,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, nakhon si thammarat,8.43333,99.96667,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, phatthalung,7.61786,100.07792,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, krabi,8.07257,98.91052,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, songkhla,7.19882,100.5951,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, yala,6.53995,101.28128,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, pattani,6.86814,101.25009,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, ranong,9.96583,98.63476,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, narathiwat,6.42639,101.82308,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, satun,6.62314,100.06676,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, phuket,7.89059,98.3981,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, trang,7.55633,99.61141,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,1988-0512-THA,1988,0512,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,NA,Km2,NA,NA,NA,NA,1988,11,19,1988,11,27,664,1878,1112941,NA,1114819,NA,NA,169146,46.256556831435, prachuap khiri khan ,12.21667,99.75,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1993-0234-MYS,1993,0234,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,400,103800,Km2,NA,NA,NA,Padas,1993,12,22,1993,12,27,30,NA,20000,5000,25000,NA,NA,NA,56.5046456390697,kelantan,6.12361,102.24333,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1993-0234-MYS,1993,0234,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,400,103800,Km2,NA,NA,NA,Padas,1993,12,22,1993,12,27,30,NA,20000,5000,25000,NA,NA,NA,56.5046456390697, trengganu,5.3302,103.1408,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1993-0234-MYS,1993,0234,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,400,103800,Km2,NA,NA,NA,Padas,1993,12,22,1993,12,27,30,NA,20000,5000,25000,NA,NA,NA,56.5046456390697, pahang,3.5,102.75,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1993-0234-MYS,1993,0234,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,400,103800,Km2,NA,NA,NA,Padas,1993,12,22,1993,12,27,30,NA,20000,5000,25000,NA,NA,NA,56.5046456390697, perak,4.5841,101.0829,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1993-0234-MYS,1993,0234,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,400,103800,Km2,NA,NA,NA,Padas,1993,12,22,1993,12,27,30,NA,20000,5000,25000,NA,NA,NA,56.5046456390697, johore ,1.4655,103.7578,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1993-0234-MYS,1993,0234,Natural,Hydrological,Flood,Riverine flood,NA,NA,Kill,Malaysia,MYS,South-Eastern Asia,Asia,Monsoonal rain,NA,NA,NA,No,No,400,103800,Km2,NA,NA,NA,Padas,1993,12,22,1993,12,27,30,NA,20000,5000,25000,NA,NA,NA,56.5046456390697, sabah ,5.5,117,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103,chumphon,10.4957,99.17971,FALSE,TRUE,FALSE
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103, nakkhon si thammarat,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103, phetchaburi,13.11189,99.94467,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103, prachuap khiri khan,12.21667,99.75,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103, ranong,9.96583,98.63476,TRUE,FALSE,FALSE
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103, songkhla,7.19882,100.5951,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1989-0131-THA,1989,0131,Natural,Meteorological,Storm,Tropical cyclone,NA,Gay,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,Yes,No,No,NA,120,Kph,NA,NA,NA,NA,1989,11,3,1989,11,5,458,NA,154000,45000,199000,NA,NA,452000,48.48936537103, surat thani ,9.14011,99.33311,TRUE,TRUE,TRUE
Malaysia_Singapore_Thai,1990-0409-THA,1990,0409,Natural,Meteorological,Storm,Tropical cyclone,NA,Ira,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1990,10,8,1990,10,26,36,NA,NA,NA,NA,NA,NA,50000,51.1067950003987,central ,13.74378,100.54643,FALSE,FALSE,FALSE
Malaysia_Singapore_Thai,1990-0409-THA,1990,0409,Natural,Meteorological,Storm,Tropical cyclone,NA,Ira,Kill,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,No,No,NA,NA,Kph,NA,NA,NA,NA,1990,10,8,1990,10,26,36,NA,NA,NA,NA,NA,NA,50000,51.1067950003987, northeastern ,NA,NA,NA,NA,NA
Malaysia_Singapore_Thai,1991-0530-THA,1991,0530,Natural,Hydrological,Flood,Riverine flood,NA,NA,Regional,Thailand,THA,South-Eastern Asia,Asia,NA,NA,NA,NA,NA,NA,NA,NA,Km2,NA,NA,NA,NA,1991,8,NA,1991,8,NA,16,NA,NA,2000,2000,NA,NA,NA,53.2711566167213,mae salui ,NA,NA,NA,NA,NA
